topic_id,topic,subfield_id,subfield,field_id,field,domain_id,domain,works_count,cited_by_count,sibling_count,keyword_count,created_date,updated_date
T11909,Histiocytic Disorders and Treatments,2737,Physiology,27,Medicine,4,Health Sciences,28308,269001,29,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11778,Electrical and Bioimpedance Tomography,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,28286,318295,116,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T13220,Plant and Fungal Interactions Research,1310,Endocrinology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,28275,217981,6,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12774,Bauxite Residue and Utilization,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,28233,213897,78,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14035,"Literature, Culture, and Aesthetics",1209,Museology,12,Arts and Humanities,2,Social Sciences,28232,12080,8,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12193,Trigeminal Neuralgia and Treatments,2734,Pathology and Forensic Medicine,27,Medicine,4,Health Sciences,28184,270668,22,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12737,Electrical Fault Detection and Protection,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,28182,83663,116,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T13475,Digital Transformation in Law,2000,"General Economics, Econometrics and Finance",20,"Economics, Econometrics and Finance",2,Social Sciences,28111,24620,11,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13187,Diffusion and Search Dynamics,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,28105,249171,134,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13803,Organizational Strategy and Culture,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,28098,101360,29,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12832,Biocrusts and Microbial Ecology,1105,"Ecology, Evolution, Behavior and Systematics",11,Agricultural and Biological Sciences,1,Life Sciences,28058,425209,32,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12415,Employer Branding and e-HRM,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,27997,165903,29,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12689,Silymarin and Mushroom Poisoning,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,27984,184970,51,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12200,Heusler alloys: electronic and magnetic properties,2504,"Electronic, Optical and Magnetic Materials",25,Materials Science,3,Physical Sciences,27966,257032,16,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12078,Environmental remediation with nanomaterials,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,27951,603777,71,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12642,Polymer-Based Agricultural Enhancements,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,27905,237145,71,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12048,Microencapsulation and Drying Processes,1106,Food Science,11,Agricultural and Biological Sciences,1,Life Sciences,27887,513045,31,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13000,World Systems and Global Transformations,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,27821,288879,117,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T14119,Agricultural and Environmental Management,3317,Demography,33,Social Sciences,2,Social Sciences,27746,47624,26,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T13673,Library Science and Information,1710,Information Systems,17,Computer Science,3,Physical Sciences,27721,21893,77,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T13203,Environmental Changes in China,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,27715,56380,29,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13271,Ukrainian Legal and Forensic Studies,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,27688,14095,117,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12769,Stoma care and complications,2746,Surgery,27,Medicine,4,Health Sciences,27681,146420,95,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11608,Dielectric materials and actuators,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,27672,523633,71,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T14148,Kierkegaardian Philosophy and Influence,1211,Philosophy,12,Arts and Humanities,2,Social Sciences,27672,36592,48,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T13384,Regional Economic Development and Innovation,1408,Strategy and Management,14,"Business, Management and Accounting",2,Social Sciences,27633,18738,41,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T14500,Advanced Mathematical Theories,2610,Mathematical Physics,26,Mathematics,3,Physical Sciences,27629,276705,11,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12721,Moringa oleifera research and applications,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,27614,246609,89,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12053,Minimally Invasive Surgical Techniques,2746,Surgery,27,Medicine,4,Health Sciences,27589,272217,95,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13248,Healthcare Technology and Patient Monitoring,2746,Surgery,27,Medicine,4,Health Sciences,27587,133279,95,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13221,Biological Activity of Diterpenoids and Biflavonoids,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,27568,169557,134,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12380,Authorship Attribution and Profiling,1702,Artificial Intelligence,17,Computer Science,3,Physical Sciences,27507,130986,76,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T13377,Ecosystem dynamics and resilience,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,27505,448815,29,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13453,Alkaline Phosphatase Research Studies,2712,"Endocrinology, Diabetes and Metabolism",27,Medicine,4,Health Sciences,27484,347471,17,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13341,Belt Conveyor Systems Engineering,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,27479,41680,78,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13080,Advanced Differential Geometry Research,3103,Astronomy and Astrophysics,31,Physics and Astronomy,3,Physical Sciences,27472,186956,20,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12237,Congenital gastrointestinal and neural anomalies,2746,Surgery,27,Medicine,4,Health Sciences,27445,322476,95,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14502,High-Voltage Power Transmission Systems,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,27435,46533,116,10,2024-01-23T15:27:22,2026-09-21T03:01:53
T13903,Innovative Educational Techniques,3304,Education,33,Social Sciences,2,Social Sciences,27410,14907,136,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13048,Patient Dignity and Privacy,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,27408,116173,53,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12915,Biochemical Acid Research Studies,1303,Biochemistry,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,27398,437623,6,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12331,Hereditary Neurological Disorders,2804,Cellular and Molecular Neuroscience,28,Neuroscience,1,Life Sciences,27371,372842,12,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T13849,Enterobacteriaceae and Cronobacter Research,1310,Endocrinology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,27367,197858,6,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T14011,Elevator Systems and Control,2207,Control and Systems Engineering,22,Engineering,3,Physical Sciences,27355,55491,43,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T10964,Wireless Communication Security Techniques,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,27326,426270,116,5,2024-01-23T15:27:08,2026-09-22T03:01:44
T14136,Education and Military Integration,3304,Education,33,Social Sciences,2,Social Sciences,27309,52182,136,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T13104,Chemical and Physical Properties of Materials,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,27254,92691,68,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12311,Political Theology and Sovereignty,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,27246,122716,223,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13295,Safety Systems Engineering in Autonomy,2213,"Safety, Risk, Reliability and Quality",22,Engineering,3,Physical Sciences,27235,70506,11,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T14512,Technology and Human Factors in Education and Health,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,27210,81918,53,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12344,Silicon Effects in Agriculture,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,27207,363852,89,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12946,Fractal and DNA sequence analysis,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,27205,198585,134,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13121,Radio Wave Propagation Studies,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,27202,118134,43,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13828,Natural Products and Biological Research,2746,Surgery,27,Medicine,4,Health Sciences,27188,103301,95,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T11832,Doctoral Education Challenges and Solutions,3600,General Health Professions,36,Health Professions,4,Health Sciences,27187,161373,49,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11248,Advanced Power Amplifier Design,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,27177,224254,116,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13542,"Grit, Self-Efficacy, and Motivation",3207,Social Psychology,32,Psychology,2,Social Sciences,27171,166208,51,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13476,Indonesian Election Politics and Participation,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,27165,27818,117,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T11940,Layered Double Hydroxides Synthesis and Applications,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,27135,687341,68,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13875,Legal Studies and Reforms,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,27134,9939,117,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13824,National Identity and Symbolism,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,27132,11305,223,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13231,"History, Culture, and Diplomacy",1202,History,12,Arts and Humanities,2,Social Sciences,27073,28767,43,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13225,Polish-Jewish Holocaust Memory Studies,1211,Philosophy,12,Arts and Humanities,2,Social Sciences,27069,21364,48,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T11605,Visual Attention and Saliency Detection,1707,Computer Vision and Pattern Recognition,17,Computer Science,3,Physical Sciences,27049,556593,34,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T14055,Consumer Packaging Perceptions and Trends,1406,Marketing,14,"Business, Management and Accounting",2,Social Sciences,27048,69152,14,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T14280,Big Data Technologies and Applications,1802,Information Systems and Management,18,Decision Sciences,2,Social Sciences,27008,127042,14,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12709,Optimization and Mathematical Programming,2207,Control and Systems Engineering,22,Engineering,3,Physical Sciences,26980,415156,43,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14046,Bach Studies and Logistics Development,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,26937,12303,52,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T14503,"Globalization, Economics, and Policies",2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,26918,95227,78,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13541,IoT-based Control Systems,1706,Computer Science Applications,17,Computer Science,3,Physical Sciences,26910,32458,9,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12923,Digital Image Processing Techniques,1707,Computer Vision and Pattern Recognition,17,Computer Science,3,Physical Sciences,26867,321664,34,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13578,Stonefly species taxonomy and ecology,2212,Ocean Engineering,22,Engineering,3,Physical Sciences,26858,10839,22,10,2024-01-23T15:27:19,2026-09-21T03:01:53
T13467,Drug-Induced Ocular Toxicity,2731,Ophthalmology,27,Medicine,4,Health Sciences,26846,138389,11,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13549,Minority Rights and Languages,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,26835,22049,117,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12631,Head and Neck Anomalies,2746,Surgery,27,Medicine,4,Health Sciences,26810,166490,95,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12541,Graph Labeling and Dimension Problems,1703,Computational Theory and Mathematics,17,Computer Science,3,Physical Sciences,26804,153923,23,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12695,Urinary and Genital Oncology Studies,2746,Surgery,27,Medicine,4,Health Sciences,26777,156994,95,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14435,Information Retrieval and Data Mining,1710,Information Systems,17,Computer Science,3,Physical Sciences,26776,52003,77,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12738,Corporate Identity and Reputation,1408,Strategy and Management,14,"Business, Management and Accounting",2,Social Sciences,26758,212028,41,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14438,Advanced Scientific Research Methods,1106,Food Science,11,Agricultural and Biological Sciences,1,Life Sciences,26713,128147,31,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13487,Statistical and numerical algorithms,2604,Applied Mathematics,26,Mathematics,3,Physical Sciences,26697,405698,16,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12318,Quinazolinone synthesis and applications,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,26696,286667,60,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13208,Synthesis of heterocyclic compounds,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,26683,167807,60,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13620,Education for Peace and Conflict Resolution,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,26663,17898,223,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T13242,Male Reproductive Health Studies,3600,General Health Professions,36,Health Professions,4,Health Sciences,26658,82632,49,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12406,IoT and GPS-based Vehicle Safety Systems,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,26604,50630,78,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T13720,Benford’s Law and Fraud Detection,2613,Statistics and Probability,26,Mathematics,3,Physical Sciences,26583,50794,19,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T14042,Technology and Security Systems,1710,Information Systems,17,Computer Science,3,Physical Sciences,26539,18867,77,10,2024-01-23T15:27:21,2026-09-21T03:01:53
T12295,"Foucault, Power, and Ethics",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,26529,393445,223,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14007,Indigenous and Place-Based Education,3304,Education,33,Social Sciences,2,Social Sciences,26524,118651,136,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13477,Sustainable Design and Development,2215,Building and Construction,22,Engineering,3,Physical Sciences,26520,31016,21,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12608,Spatial Neglect and Hemispheric Dysfunction,2805,Cognitive Neuroscience,28,Neuroscience,1,Life Sciences,26518,516976,27,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T13081,Digital Education and Society,1710,Information Systems,17,Computer Science,3,Physical Sciences,26510,46344,77,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13038,Internet of Things and AI,1710,Information Systems,17,Computer Science,3,Physical Sciences,26504,118393,77,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12149,Nanocluster Synthesis and Applications,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,26502,805416,68,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13317,"Media, Communication, and Education",3315,Communication,33,Social Sciences,2,Social Sciences,26477,221450,15,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13366,Accounting Theory and Financial Reporting,1402,Accounting,14,"Business, Management and Accounting",2,Social Sciences,26410,32717,21,10,2024-01-23T15:27:18,2026-09-22T03:01:44
